"Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Application Number / Monograph ID","Labeler Name","Product NDC","Non Proprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through"
"Oxycodone and Acetaminophen","71335-1492-5","325mg/1, 5 mg/1","TABLET","ORAL","ANDA201278","Bryant Ranch Prepack","71335-1492","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/06/2020","N/A","ANDA","40 TABLET in 1 BOTTLE (71335-1492-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1492-6","325mg/1, 5 mg/1","TABLET","ORAL","ANDA201278","Bryant Ranch Prepack","71335-1492","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","01/21/2020","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-1492-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1492-7","325mg/1, 5 mg/1","TABLET","ORAL","ANDA201278","Bryant Ranch Prepack","71335-1492","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/11/2020","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-1492-7)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1492-8","325mg/1, 5 mg/1","TABLET","ORAL","ANDA201278","Bryant Ranch Prepack","71335-1492","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/22/2020","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-1492-8)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1492-9","325mg/1, 5 mg/1","TABLET","ORAL","ANDA201278","Bryant Ranch Prepack","71335-1492","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/03/2024","N/A","ANDA","84 TABLET in 1 BOTTLE (71335-1492-9)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1909-1","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA201278","Bryant Ranch Prepack","71335-1909","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/05/2024","N/A","ANDA","21 TABLET in 1 BOTTLE, PLASTIC (71335-1909-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1909-2","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA201278","Bryant Ranch Prepack","71335-1909","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/06/2021","N/A","ANDA","36 TABLET in 1 BOTTLE, PLASTIC (71335-1909-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1909-3","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA201278","Bryant Ranch Prepack","71335-1909","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/05/2024","N/A","ANDA","20 TABLET in 1 BOTTLE, PLASTIC (71335-1909-3)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1909-4","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA201278","Bryant Ranch Prepack","71335-1909","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/08/2022","N/A","ANDA","30 TABLET in 1 BOTTLE, PLASTIC (71335-1909-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1909-5","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA201278","Bryant Ranch Prepack","71335-1909","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/05/2024","N/A","ANDA","45 TABLET in 1 BOTTLE, PLASTIC (71335-1909-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1909-6","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA201278","Bryant Ranch Prepack","71335-1909","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/05/2024","N/A","ANDA","60 TABLET in 1 BOTTLE, PLASTIC (71335-1909-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1909-7","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA201278","Bryant Ranch Prepack","71335-1909","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","04/05/2024","N/A","ANDA","90 TABLET in 1 BOTTLE, PLASTIC (71335-1909-7)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1909-8","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA201278","Bryant Ranch Prepack","71335-1909","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/04/2022","N/A","ANDA","120 TABLET in 1 BOTTLE, PLASTIC (71335-1909-8)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1953-0","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1953","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/13/2022","N/A","ANDA","84 TABLET in 1 BOTTLE (71335-1953-0)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1953-1","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1953","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/29/2021","N/A","ANDA","120 TABLET in 1 BOTTLE (71335-1953-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1953-2","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1953","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/29/2021","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-1953-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1953-3","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1953","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/17/2021","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-1953-3)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1953-4","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1953","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/07/2021","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-1953-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1953-5","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1953","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/13/2022","N/A","ANDA","100 TABLET in 1 BOTTLE (71335-1953-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1953-6","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1953","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/13/2022","N/A","ANDA","45 TABLET in 1 BOTTLE (71335-1953-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1953-7","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1953","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/13/2022","N/A","ANDA","28 TABLET in 1 BOTTLE (71335-1953-7)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1953-8","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1953","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/13/2022","N/A","ANDA","168 TABLET in 1 BOTTLE (71335-1953-8)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"Oxycodone and Acetaminophen","71335-1953-9","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1953","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/13/2022","N/A","ANDA","20 TABLET in 1 BOTTLE (71335-1953-9)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-1959-1","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1959","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2024","N/A","ANDA","21 TABLET in 1 BOTTLE (71335-1959-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-1959-2","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1959","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","09/30/2021","N/A","ANDA","36 TABLET in 1 BOTTLE (71335-1959-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-1959-3","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1959","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2024","N/A","ANDA","20 TABLET in 1 BOTTLE (71335-1959-3)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-1959-4","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1959","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/26/2021","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-1959-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-1959-5","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1959","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2024","N/A","ANDA","45 TABLET in 1 BOTTLE (71335-1959-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-1959-6","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1959","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/07/2021","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-1959-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-1959-7","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1959","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","10/26/2021","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-1959-7)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-1959-8","325mg/1, 7.5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-1959","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","11/10/2021","N/A","ANDA","120 TABLET in 1 BOTTLE (71335-1959-8)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2041-0","325mg/1, 5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2041","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2024","N/A","ANDA","25 TABLET in 1 BOTTLE (71335-2041-0)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2041-1","325mg/1, 5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2041","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/14/2022","N/A","ANDA","10 TABLET in 1 BOTTLE (71335-2041-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2041-2","325mg/1, 5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2041","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/01/2022","N/A","ANDA","120 TABLET in 1 BOTTLE (71335-2041-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2041-3","325mg/1, 5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2041","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2024","N/A","ANDA","28 TABLET in 1 BOTTLE (71335-2041-3)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2041-4","325mg/1, 5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2041","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2024","N/A","ANDA","12 TABLET in 1 BOTTLE (71335-2041-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2041-5","325mg/1, 5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2041","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/16/2022","N/A","ANDA","40 TABLET in 1 BOTTLE (71335-2041-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2041-6","325mg/1, 5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2041","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/18/2022","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-2041-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2041-7","325mg/1, 5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2041","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/10/2022","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-2041-7)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2041-8","325mg/1, 5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2041","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/09/2022","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-2041-8)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2041-9","325mg/1, 5 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2041","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2024","N/A","ANDA","84 TABLET in 1 BOTTLE (71335-2041-9)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2049-1","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207510","Bryant Ranch Prepack","71335-2049","oxycodone and acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/28/2022","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-2049-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2049-2","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207510","Bryant Ranch Prepack","71335-2049","oxycodone and acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/28/2022","N/A","ANDA","120 TABLET in 1 BOTTLE (71335-2049-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2049-3","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207510","Bryant Ranch Prepack","71335-2049","oxycodone and acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/28/2022","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-2049-3)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2049-4","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207510","Bryant Ranch Prepack","71335-2049","oxycodone and acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/28/2022","N/A","ANDA","28 TABLET in 1 BOTTLE (71335-2049-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2049-5","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207510","Bryant Ranch Prepack","71335-2049","oxycodone and acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/28/2022","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-2049-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2049-6","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207510","Bryant Ranch Prepack","71335-2049","oxycodone and acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/28/2022","N/A","ANDA","20 TABLET in 1 BOTTLE (71335-2049-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2049-7","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207510","Bryant Ranch Prepack","71335-2049","oxycodone and acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/28/2022","N/A","ANDA","45 TABLET in 1 BOTTLE (71335-2049-7)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2049-8","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207510","Bryant Ranch Prepack","71335-2049","oxycodone and acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/28/2022","N/A","ANDA","75 TABLET in 1 BOTTLE (71335-2049-8)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2049-9","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207510","Bryant Ranch Prepack","71335-2049","oxycodone and acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","02/28/2022","N/A","ANDA","100 TABLET in 1 BOTTLE (71335-2049-9)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2106-1","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2106","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/05/2022","N/A","ANDA","30 TABLET in 1 BOTTLE (71335-2106-1)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2106-2","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2106","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2024","N/A","ANDA","120 TABLET in 1 BOTTLE (71335-2106-2)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2106-3","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2106","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","07/11/2022","N/A","ANDA","90 TABLET in 1 BOTTLE (71335-2106-3)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2106-4","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2106","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2024","N/A","ANDA","28 TABLET in 1 BOTTLE (71335-2106-4)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2106-5","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2106","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","06/10/2022","N/A","ANDA","60 TABLET in 1 BOTTLE (71335-2106-5)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2106-6","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2106","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2024","N/A","ANDA","20 TABLET in 1 BOTTLE (71335-2106-6)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2106-7","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2106","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2024","N/A","ANDA","45 TABLET in 1 BOTTLE (71335-2106-7)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2106-8","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2106","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2024","N/A","ANDA","75 TABLET in 1 BOTTLE (71335-2106-8)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-2106-9","325mg/1, 10 mg/1","TABLET","ORAL","ANDA207419","Bryant Ranch Prepack","71335-2106","Oxycodone and Acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","05/31/2024","N/A","ANDA","100 TABLET in 1 BOTTLE (71335-2106-9)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
"OXYCODONE AND ACETAMINOPHEN","71335-9674-0","325mg/1, 5 mg/1","TABLET","ORAL","ANDA207510","Bryant Ranch Prepack","71335-9674","oxycodone and acetaminophen","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","HUMAN PRESCRIPTION DRUG","03/27/2023","N/A","ANDA","25 TABLET in 1 BOTTLE (71335-9674-0)","Full Opioid Agonists [MoA], Opioid Agonist [EPC]","CII","No","12/31/2025"
